time,stress
1538.486997,4.7682649
1538.590003,4.7519997
1538.694008,4.7499665
1538.796014,4.7616572
1538.89802,4.7464085
1539.000026,4.7474251
1539.102032,4.763182
1539.204037,4.7677566
1539.306043,4.7448836
1539.408049,4.756066
1539.511055,4.7575909
1539.615061,4.7464085
1539.717067,4.7474251
1539.820073,4.7489499
1539.922079,4.7443753
1540.025085,4.7372593
1540.12909,4.7565743
1540.231096,4.7565743
1540.333102,4.7514914
1540.435108,4.7484416
1540.537114,4.7413256
1540.63912,4.7387841
1540.741125,4.7580991
1540.843131,4.7545411
1540.945137,4.7565743
1541.046143,4.7621655
1541.148149,4.7575909
1541.249155,4.7321764
1541.35116,4.724552
1541.454166,4.7382758
1541.556172,4.7464085
1541.658178,4.7535245
1541.760184,4.7713147
1541.862189,4.7845302
1541.964195,4.7591157
1542.066201,4.7667401
1542.169207,4.7540328
1542.272213,4.7708064
1542.376219,4.778939
1542.478225,4.7814805
1542.580231,4.7819888
1542.682236,4.775381
1542.784242,4.7636903
1542.886248,4.7662318
1542.987254,4.7763976
1543.08826,4.7774141
1543.189265,4.7611489
1543.292271,4.759624
1543.395277,4.7611489
1543.499283,4.7677566
1543.601289,4.7916463
1543.703295,4.7916463
1543.805301,4.778939
1543.907306,4.791138
1544.009312,4.7977457
1544.112318,4.7819888
1544.216324,4.7804639
1544.31833,4.7804639
1544.420336,4.7901214
1544.522342,4.7809722
1544.624347,4.8109613
1544.726353,4.8129944
1544.828359,4.7901214
1544.930365,4.7870717
1545.031371,4.7926628
1545.132377,4.7855468
1545.233382,4.8007955
1545.335388,4.7855468
1545.438394,4.7891048
1545.5414,4.7901214
1545.643406,4.7870717
1545.745411,4.7769059
1545.847417,4.7819888
1545.949423,4.7830053
1546.051429,4.7962209
1546.153435,4.7794473
1546.255441,4.7713147
1546.357447,4.7880882
1546.459453,4.771823
1546.561458,4.7743644
1546.663464,4.7941877
1546.76547,4.8002872
1546.867476,4.7860551
1546.968482,4.8002872
1547.069487,4.7819888
1547.171493,4.7763976
1547.274499,4.7799556
1547.376505,4.7763976
1547.477511,4.7804639
1547.579516,4.7936794
1547.681522,4.7952043
1547.783528,4.7784307
1547.885534,4.7677566
1547.98754,4.7728395
1548.090546,4.7657235
1548.194552,4.7758893
1548.296557,4.798254
1548.398563,4.7885965
1548.500569,4.7774141
1548.602575,4.7840219
1548.704581,4.7804639
1548.806587,4.775381
1548.907592,4.7941877
1549.009598,4.7855468
1549.110604,4.7708064
1549.21161,4.7794473
1549.313616,4.7809722
1549.416622,4.7647069
1549.521627,4.7555577
1549.623633,4.778939
1549.725639,4.7733478
1549.827645,4.7728395
1549.929651,4.7586074
1550.031657,4.7641986
1550.134663,4.7941877
1550.238668,4.7855468
1550.340674,4.7758893
1550.44268,4.7748727
1550.544686,4.7758893
1550.646692,4.7819888
1550.748698,4.7875799
1550.850704,4.7708064
1550.95471,4.7733478
1551.055715,4.7799556
1551.156721,4.7769059
1551.258727,4.7779224
1551.360733,4.7641986
1551.462739,4.7586074
1551.564745,4.7799556
1551.66675,4.7779224
1551.768756,4.7692815
1551.870762,4.7708064
1551.972768,4.7474251
1552.074774,4.759624
1552.177779,4.7733478
1552.281786,4.763182
1552.383791,4.7509831
1552.485797,4.7469168
1552.587803,4.7459002
1552.689809,4.7423422
1552.791815,4.736751
1552.89382,4.7326847
1552.994826,4.7047287
1553.095832,4.7230272
1553.197838,4.7342095
1553.300844,4.7357344
1553.40485,4.724552
1553.506856,4.7235354
1553.608861,4.7179443
1553.710867,4.7159111
1553.812873,4.7281101
1553.914879,4.7443753
1554.016885,4.7301432
1554.11889,4.7215023
1554.220896,4.7108282
1554.325903,4.7057453
1554.427908,4.7118448
1554.529914,4.7001541
1554.63192,4.6930381
1554.733926,4.68948
1554.835931,4.6955795
1554.937937,4.678806
1555.039943,4.6691485
1555.140949,4.6782977
1555.241955,4.6737231
1555.344961,4.6605075
1555.448967,4.6569495
1555.550973,4.6381428
1555.652978,4.6523749
1555.754984,4.6564412
1555.85699,4.6411925
1555.958996,4.6356013
1556.062002,4.6406842
1556.166008,4.6518666
1556.268014,4.6173029
1556.370019,4.6127283
1556.472025,4.6127283
1556.574031,4.6020542
1556.676037,4.5939216
1556.778043,4.5959548
1556.879048,4.585789
1556.980054,4.589347
1557.08106,4.5878221
1557.183066,4.5842641
1557.285072,4.5705403
1557.388078,4.5573247
1557.492084,4.5659657
1557.594089,4.5608828
1557.696095,4.5573247
1557.798101,4.5598662
1557.900107,4.5430926
1558.002112,4.5247942
1558.104118,4.5232693
1558.206124,4.5131035
1558.30913,4.503446
1558.413136,4.5217445
1558.515142,4.5181864
1558.617148,4.4942968
1558.718154,4.4861642
1558.820159,4.4917554
1558.922165,4.4785399
1559.023171,4.4653243
1559.124177,4.4749818
1559.225183,4.4643077
1559.326188,4.4582083
1559.428194,4.4500756
1559.5302,4.4602414
1559.632206,4.4500756
1559.734212,4.4399098
1559.837217,4.4221197
1559.941224,4.4129705
1560.043229,4.4078876
1560.145235,4.4139871
1560.247241,4.4216114
1560.349247,4.41907
1560.451253,4.3916223
1560.553258,4.3733239
1560.655264,4.3906057
1560.75827,4.3880643
1560.862276,4.3712907
1560.963282,4.368241
1561.065288,4.3468928
1561.166294,4.3458763
1561.2683,4.3611249
1561.370305,4.3575669
1561.472311,4.3397768
1561.574317,4.3474011
1561.676323,4.3443514
1561.778328,4.3438431
1561.881334,4.3418099
1561.985341,4.3438431
1562.087346,4.3306276
1562.189352,4.3209701
1562.291358,4.3265613
1562.393364,4.3321524
1562.495369,4.3209701
1562.598375,4.306738
1562.702382,4.3016551
1562.804387,4.3062297
1562.906393,4.3006385
1563.007399,4.2991136
1563.108405,4.2970805
1563.210411,4.3026716
1563.312417,4.3057214
1563.414422,4.2950473
1563.516428,4.2808152
1563.619434,4.2792903
1563.72244,4.2767489
1563.826446,4.2742074
1563.928452,4.2864064
1564.030458,4.2772572
1564.132464,4.2772572
1564.234469,4.2569256
1564.336475,4.2538758
1564.439481,4.2604836
1564.544487,4.2655665
1564.646493,4.2574339
1564.748498,4.2386271
1564.850504,4.2371023
1564.95051,4.2182956
1565.051516,4.2066049
1565.153522,4.2060966
1565.255528,4.2238868
1565.357534,4.2147375
1565.459539,4.213721
1565.562545,4.2025386
1565.666551,4.1832236
1565.768557,4.2035552
1565.870563,4.2035552
1565.972569,4.1862733
1566.074575,4.1745827
1566.17658,4.1771241
1566.278586,4.1796656
1566.380592,4.1745827
1566.483598,4.1649252
1566.587604,4.1542511
1566.68961,4.1720412
1566.791616,4.1588257
1566.892621,4.1491682
1566.993627,4.1588257
1567.094633,4.1461184
1567.196639,4.1354444
1567.298645,4.1349361
1567.40065,4.1410355
1567.502656,4.1344278
1567.604662,4.1140962
1567.706668,4.1232454
1567.809673,4.1201957
1567.91368,4.1252786
1568.015685,4.1125713
1568.117691,4.0998641
1568.220697,4.0810574
1568.323703,4.0815657
1568.427709,4.0749579
1568.529715,4.0841071
1568.631721,4.0764828
1568.733727,4.0592009
1568.834732,4.054118
1568.935738,4.066317
1569.036744,4.05056
1569.13875,4.0454771
1569.240756,4.0531014
1569.342761,4.0612341
1569.444767,4.0561512
1569.546773,4.0414108
1569.649779,4.0307367
1569.753785,4.0281952
1569.855791,4.0180295
1569.957797,4.0226041
1570.059802,4.0210792
1570.161808,4.019046
1570.263814,4.0175212
1570.36582,4.0134548
1570.467825,3.9987144
1570.569831,3.9865155
1570.674838,3.9738083
1570.776844,3.9915984
1570.877849,3.9946481
1570.978855,3.9885487
1571.079861,3.9793994
1571.181867,3.9717751
1571.283872,3.9544933
1571.385878,3.9392446
1571.487884,3.9428026
1571.58989,3.9494104
1571.691896,3.945344
1571.793901,3.9265373
1571.896907,3.9199296
1572.000913,3.9392446
1572.102919,3.9351782
1572.204925,3.9351782
1572.306931,3.9356865
1572.408937,3.9311119
1572.510943,3.9326368
1572.613948,3.918913
1572.717954,3.8914653
1572.82096,3.8889239
1572.921966,3.8914653
1573.022972,3.8884156
1573.123978,3.8868907
1573.225983,3.8863824
1573.327989,3.8772332
1573.429995,3.8772332
1573.532001,3.887399
1573.634007,3.860968
1573.737012,3.8670674
1573.841019,3.8792664
1573.943025,3.8614763
1574.04503,3.8411447
1574.147036,3.8365701
1574.249042,3.845211
1574.351048,3.8253877
1574.453054,3.822338
1574.555059,3.8467359
1574.658065,3.8243711
1574.761071,3.7974318
1574.863077,3.794382
1574.964083,3.8035312
1575.065089,3.7999732
1575.168095,3.790824
1575.2701,3.7816748
1575.372106,3.7852328
1575.474112,3.7765919
1575.576118,3.7659178
1575.678124,3.7928572
1575.781129,3.7913323
1575.885136,3.767951
1575.987141,3.7669344
1576.089147,3.7689675
1576.191153,3.7455862
1576.293159,3.7405033
1576.395165,3.7455862
1576.49817,3.7323707
1576.602176,3.7247463
1576.704182,3.7298292
1576.806188,3.7313541
1576.907194,3.7369453
1577.0082,3.7247463
1577.110206,3.7069562
1577.212211,3.6972987
1577.314217,3.7196634
1577.416223,3.7476194
1577.518229,3.7318624
1577.620235,3.7288127
1577.72224,3.7283044
1577.824246,3.7237298
1577.926252,3.7074645
1578.028258,3.7008567
1578.130264,3.6896744
1578.23227,3.6891661
1578.334276,3.6845915
1578.436281,3.6678179
1578.538287,3.6734091
1578.640293,3.6708676
1578.742299,3.6505361
1578.843305,3.6429117
1578.94431,3.6576521
1579.045316,3.6459615
1579.147322,3.6388454
1579.249328,3.6388454
1579.351334,3.6439283
1579.45334,3.6312211
1579.556346,3.6357957
1579.660351,3.6383371
1579.762357,3.6281713
1579.864363,3.6373205
1579.966369,3.6327459
1580.068375,3.6373205
1580.170381,3.6251216
1580.273387,3.627663
1580.377392,3.624105
1580.479398,3.5920828
1580.581404,3.5727677
1580.68341,3.5875081
1580.785416,3.5875081
1580.887422,3.5844584
1580.988427,3.5768341
1581.090433,3.5600605
1581.194439,3.5620937
1581.297445,3.5681931
1581.399451,3.569718
1581.501457,3.5748009
1581.603463,3.5656517
1581.705468,3.5641268
1581.807474,3.5514196
1581.90948,3.5417621
1582.011486,3.5488781
1582.114492,3.5448118
1582.219498,3.5382041
1582.321504,3.5407455
1582.42351,3.5219388
1582.524515,3.5041486
1582.626521,3.5016072
1582.728527,3.4975409
1582.830533,3.4929663
1582.931539,3.4949994
1583.032544,3.4848336
1583.13455,3.4904248
1583.237556,3.4970326
1583.341562,3.4889
1583.443568,3.4899165
1583.545574,3.4848336
1583.647579,3.4797507
1583.749585,3.4812756
1583.851591,3.4807673
1583.953597,3.4675518
1584.055603,3.4645021
1584.158608,3.4614523
1584.262615,3.4528114
1584.36462,3.4360378
1584.466626,3.4441705
1584.568632,3.4355295
1584.670638,3.4365461
1584.772644,3.4426456
1584.87365,3.4390876
1584.975656,3.4395959
1585.078661,3.4523031
1585.180667,3.4233306
1585.282673,3.4060488
1585.384679,3.4050322
1585.486685,3.4070653
1585.58869,3.399441
1585.690696,3.3892752
1585.793702,3.3780928
1585.895708,3.3674187
1585.998714,3.3704685
1586.10272,3.3684353
1586.204726,3.364369
1586.306732,3.3567447
1586.408737,3.3481037
1586.510743,3.3562364
1586.612749,3.3557281
1586.714755,3.341496
1586.816761,3.3262473
1586.917767,3.3364131
1587.019773,3.3455623
1587.121778,3.3399711
1587.223784,3.3191312
1587.32579,3.3170981
1587.427795,3.329297
1587.529801,3.3201478
1587.631807,3.2977831
1587.733813,3.2937167
1587.835819,3.3008328
1587.937825,3.2947333
1588.039831,3.2764349
1588.141837,3.2866007
1588.245843,3.2759266
1588.350848,3.2845675
1588.452854,3.283551
1588.55486,3.2820261
1588.656866,3.2886338
1588.758872,3.2794846
1588.862878,3.2805012
1588.963883,3.2779598
1589.064889,3.2820261
1589.166895,3.2693188
1589.268901,3.2479707
1589.370907,3.2393298
1589.472913,3.2337386
1589.574918,3.2266225
1589.676924,3.2444127
1589.77893,3.239838
1589.880936,3.2215396
1589.982942,3.2210313
1590.085948,3.2093407
1590.189954,3.2266225
1590.291959,3.2189982
1590.394965,3.2174733
1590.496971,3.2210313
1590.598977,3.2154401
1590.700983,3.2047661
1590.803989,3.2189982
1590.906995,3.2210313
1591.009,3.2093407
1591.111006,3.1890091
1591.213012,3.194092
1591.315018,3.2057826
1591.417024,3.1920588
1591.51903,3.1707107
1591.621036,3.1737604
1591.724042,3.1803682
1591.828047,3.1732521
1591.930053,3.1742687
1592.032059,3.1671526
1592.134065,3.1580034
1592.236071,3.1773184
1592.338077,3.1681692
1592.440083,3.1519039
1592.542088,3.1508874
1592.645094,3.1559703
1592.7491,3.1447879
1592.850106,3.1341138
1592.951112,3.1402133
1593.052117,3.1381801
1593.154123,3.1381801
1593.256129,3.1325889
1593.358135,3.1290309
1593.460141,3.1249646
1593.562147,3.1249646
1593.664152,3.1234397
1593.766158,3.1193734
1593.868164,3.0954838
1593.97017,3.1076827
1594.072176,3.1071745
1594.174182,3.0787102
1594.276187,3.0685444
1594.378193,3.0802351
1594.480199,3.0929423
1594.582205,3.0858263
1594.683211,3.0726108
1594.786217,3.0771854
1594.888222,3.0751522
1594.989228,3.0604118
1595.091234,3.0609201
1595.19324,3.0614284
1595.296246,3.0512626
1595.399252,3.0507543
1595.501257,3.0436383
1595.603263,3.0421134
1595.705269,3.0451631
1595.807275,3.0375388
1595.909281,3.0339807
1596.011287,3.0365222
1596.113292,3.0334725
1596.215298,3.0121243
1596.317304,3.0141575
1596.42031,3.0050082
1596.522316,3.0019585
1596.624322,2.9856932
1596.726327,2.9831518
1596.827334,2.9938259
1596.928339,2.9709528
1597.030345,2.960787
1597.132351,2.9770523
1597.234356,2.9750192
1597.336362,2.9714611
1597.438368,2.9653616
1597.540374,2.9429969
1597.64238,2.9399472
1597.745386,2.9435052
1597.849392,2.9480798
1597.951397,2.9424886
1598.053403,2.9328311
1598.155409,2.9282565
1598.257415,2.915041
1598.359421,2.9216487
1598.461427,2.9297814
1598.563433,2.9191073
1598.664438,2.922157
1598.765444,2.9292731
1598.86745,2.9175824
1598.968456,2.8936928
1599.071462,2.9018254
1599.175468,2.9079249
1599.277473,2.8942011
1599.379479,2.8901348
1599.481485,2.8982674
1599.583491,2.8784441
1599.685497,2.8708198
1599.787503,2.876411
1599.889508,2.8809856
1599.990514,2.8820022
1600.09252,2.8723446
1600.195526,2.8667535
1600.299532,2.8550628
1600.401538,2.8545545
1600.503543,2.8438804
1600.604549,2.8332063
1600.705555,2.841339
1600.806561,2.8454053
1600.907567,2.8535379
1601.008573,2.8362561
1601.110578,2.8235488
1601.212584,2.8194825
1601.31459,2.809825
1601.416596,2.8179577
1601.518601,2.8143996
1601.620607,2.8067753
1601.723613,2.8118582
1601.82762,2.8057587
1601.929625,2.7961012
1602.031631,2.7910183
1602.133637,2.7981344
1602.235642,2.7910183
1602.337648,2.7874603
1602.439654,2.786952
1602.54166,2.7793276
1602.643666,2.7783111
1602.745672,2.7737365
1602.846677,2.7752613
1602.947683,2.767637
1603.049689,2.7757696
1603.151695,2.7635707
1603.253701,2.7539132
1603.355707,2.7574712
1603.457713,2.744764
1603.559718,2.736123
1603.661724,2.7300236
1603.76373,2.7284987
1603.865736,2.7381562
1603.967742,2.7406976
1604.069747,2.744764
1604.172753,2.7371396
1604.276759,2.7371396
1604.378765,2.7305318
1604.480771,2.7112168
1604.582777,2.6919018
1604.684783,2.7035925
1604.786789,2.7162997
1604.887795,2.7193495
1604.9898,2.701051
1605.091806,2.6863106
1605.193812,2.6832609
1605.296818,2.681736
1605.400824,2.6776697
1605.50283,2.6751283
1605.604836,2.6705537
1605.706841,2.6751283
1605.808847,2.681736
1605.910853,2.67462
1606.012858,2.6751283
1606.117865,2.6791946
1606.220871,2.6669956
1606.322877,2.6649625
1606.424882,2.6497138
1606.526888,2.6390397
1606.628894,2.6339568
1606.7309,2.6314154
1606.831905,2.6456475
1606.933911,2.6507304
1607.035917,2.6410729
1607.137923,2.6354817
1607.239929,2.6309071
1607.341935,2.6222662
1607.443941,2.6298905
1607.545946,2.6141335
1607.647952,2.6126087
1607.749958,2.6110838
1607.851964,2.6039677
1607.95397,2.5948185
1608.055975,2.6070175
1608.157981,2.5922771
1608.259987,2.5704206
1608.361993,2.5633046
1608.463999,2.5699123
1608.566005,2.5709289
1608.668011,2.5602548
1608.771017,2.5353486
1608.873022,2.5251828
1608.975028,2.5348403
1609.077034,2.5399232
1609.17904,2.530774
1609.281045,2.5338238
1609.384051,2.5450061
1609.488058,2.5267077
1609.590063,2.5216248
1609.692069,2.5261994
1609.794075,2.5363652
1609.896081,2.5358569
1609.998087,2.5292492
1610.101092,2.5211165
1610.205099,2.5160336
1610.307104,2.5175585
1610.40911,2.5140005
1610.511116,2.4997684
1610.613122,2.4819782
1610.714128,2.4870611
1610.815133,2.4972269
1610.917139,2.507901
1611.021145,2.4941772
1611.125151,2.4784202
1611.227157,2.485028
1611.329163,2.4967186
1611.431169,2.4901109
1611.533175,2.4774036
1611.63518,2.4753705
1611.737186,2.4718124
1611.839192,2.4469062
1611.942198,2.4687627
1612.046204,2.4707958
1612.14821,2.4565637
1612.250216,2.4347073
1612.352221,2.4402985
1612.454227,2.4418233
1612.556233,2.4408068
1612.657239,2.4509726
1612.758245,2.4408068
1612.85925,2.4133591
1612.961256,2.4082762
1613.063262,2.4174254
1613.165268,2.4108177
1613.268274,2.4138674
1613.37228,2.4169171
1613.474286,2.4103094
1613.576291,2.3970939
1613.678297,2.3757457
1613.780303,2.372696
1613.882309,2.3869281
1613.985315,2.38337
1614.089321,2.3925192
1614.191327,2.3782871
1614.293332,2.3803203
1614.395338,2.3721877
1614.497344,2.3645633
1614.59935,2.3691379
1614.700356,2.3696462
1614.801361,2.3767623
1614.902367,2.3742208
1615.005373,2.3818452
1615.108379,2.3671048
1615.211385,2.3665965
1615.313391,2.3793037
1615.415396,2.3935358
1615.517402,2.3869281
1615.620408,2.3945524
1615.722414,2.3909944
1615.82442,2.3915027
1615.926426,2.3950607
1616.029432,2.3854032
1616.133438,2.3782871
1616.235443,2.3686296
1616.337449,2.3772706
1616.439455,2.3828617
1616.541461,2.3894695
1616.643467,2.3803203
1616.744473,2.3747291
1616.845478,2.3854032
1616.946484,2.392011
1617.04849,2.3737125
1617.150496,2.3716794
1617.252502,2.360497
1617.355507,2.3615136
1617.458513,2.3818452
1617.560519,2.3716794
1617.662525,2.3691379
1617.764531,2.3803203
1617.866537,2.3818452
1617.968543,2.3838783
1618.070549,2.3691379
1618.172554,2.3686296
1618.27556,2.3772706
1618.379566,2.3711711
1618.481572,2.3782871
1618.582578,2.3782871
1618.684583,2.3655799
1618.785589,2.3665965
1618.886595,2.3757457
1618.988601,2.3747291
1619.090607,2.3681213
1619.192613,2.3711711
1619.294618,2.3660882
1619.396624,2.3615136
1619.49863,2.3625302
1619.601636,2.372696
1619.705642,2.3574473
1619.807648,2.3676131
1619.909654,2.3594804
1620.011659,2.360497
1620.113665,2.3620219
1620.215671,2.3660882
1620.317677,2.3732042
1620.420683,2.3660882
1620.522688,2.3691379
1620.624694,2.3589721
1620.7257,2.3645633
1620.826706,2.3488063
1620.928712,2.3518561
1621.030718,2.3564307
1621.132723,2.3533809
1621.234729,2.360497
1621.336735,2.3635467
1621.438741,2.3528727
1621.540747,2.3721877
1621.642753,2.3808286
1621.744759,2.3671048
1621.847765,2.3610053
1621.95177,2.3579556
1622.053776,2.3518561
1622.155782,2.3498229
1622.257788,2.34474
1622.359794,2.3427069
1622.4618,2.3493146
1622.563805,2.3665965
1622.664811,2.3665965
1622.765817,2.3691379
1622.867823,2.3793037
1622.970829,2.3625302
1623.074834,2.3513478
1623.17684,2.3599887
1623.278846,2.3671048
1623.380852,2.3681213
1623.482858,2.3564307
1623.584864,2.3615136
1623.68687,2.3665965
1623.788876,2.3645633
1623.890881,2.3589721
1623.995887,2.3538892
1624.097893,2.3416903
1624.199899,2.3574473
1624.301905,2.3655799
1624.403911,2.3513478
1624.505917,2.348298
1624.607922,2.356939
1624.709928,2.3498229
1624.811934,2.3594804
1624.91294,2.3665965
1625.014946,2.3625302
1625.116952,2.3564307
1625.219957,2.3655799
1625.321963,2.3701545
1625.423969,2.3671048
1625.525975,2.3686296
1625.627981,2.3655799
1625.729986,2.3543975
1625.831992,2.360497
1625.934998,2.3660882
1626.039004,2.360497
1626.14101,2.3564307
1626.243016,2.3549058
1626.345022,2.360497
1626.447027,2.3650716
1626.549033,2.3635467
1626.651039,2.3518561
1626.753045,2.3498229
1626.854051,2.3686296
1626.956057,2.3599887
1627.058063,2.3533809
1627.160068,2.3767623
1627.262074,2.3625302
1627.36408,2.356939
1627.466086,2.3538892
1627.569092,2.3716794
1627.671097,2.3671048
1627.773103,2.3589721
1627.875109,2.3554141
1627.977115,2.3554141
1628.079121,2.3559224
1628.182127,2.3594804
1628.286133,2.3655799
1628.388138,2.3523644
1628.490144,2.3584638
1628.59215,2.3518561
1628.693156,2.356939
1628.794162,2.3650716
1628.896168,2.3589721
1628.997173,2.360497
1629.099179,2.3615136
1629.201185,2.3676131
1629.303191,2.3660882
1629.405197,2.364055
1629.507203,2.3543975
1629.609208,2.3584638
1629.711214,2.3543975
1629.81322,2.3630384
1629.915226,2.3594804
1630.017232,2.3594804
1630.119237,2.3635467
1630.221243,2.3696462
1630.323249,2.364055
1630.425255,2.3686296
1630.527261,2.3706628
1630.629267,2.3584638
1630.730272,2.3538892
1630.831278,2.3650716
1630.933284,2.3599887
1631.03629,2.3554141
1631.140296,2.3518561
1631.242302,2.3472815
1631.344307,2.3462649
1631.446313,2.3477898
1631.548319,2.3681213
1631.650325,2.3864198
1631.752331,2.3823535
1631.854337,2.3630384
1631.957343,2.3442317
1632.061348,2.348298
1632.163354,2.3528727
1632.26536,2.3838783
1632.367366,2.3915027
1632.469372,2.3757457
1632.571378,2.3828617
1632.672383,2.3757457
1632.774389,2.3686296
1632.877395,2.372696
1632.979401,2.3721877
1633.081407,2.3696462
1633.183413,2.3782871
1633.285419,2.372696
1633.387425,2.3650716
1633.48943,2.3625302
1633.591436,2.3599887
1633.693442,2.3574473
1633.795448,2.3564307
1633.897453,2.360497
1634.000459,2.3508395
1634.104466,2.3508395
1634.206471,2.3564307
1634.308477,2.3701545
1634.410483,2.3711711
1634.512489,2.3660882
1634.614495,2.3594804
1634.7155,2.3457566
1634.816506,2.3559224
1634.916512,2.3635467
1635.018518,2.3676131
1635.120524,2.3584638
1635.222529,2.3518561
1635.324535,2.3706628
1635.426541,2.3752374
1635.529547,2.3782871
1635.633553,2.38337
1635.735559,2.372696
1635.837565,2.3538892
1635.93957,2.3554141
1636.041576,2.3706628
1636.143582,2.3767623
1636.246588,2.3716794
1636.350594,2.3828617
1636.4526,2.3772706
1636.553606,2.3665965
1636.655612,2.3747291
1636.757617,2.3737125
1636.858623,2.3686296
1636.959629,2.3594804
1637.061635,2.3650716
1637.163641,2.4006519
1637.265646,2.3665965
1637.367652,2.3340659
1637.469658,2.3325411
1637.572664,2.3203421
1637.67667,2.3310162
1637.778676,2.3360991
1637.880682,2.328983
1637.982687,2.3223753
1638.084693,2.3172924
1638.186699,2.3198338
1638.288705,2.3117012
1638.39071,2.3213587
1638.492716,2.3366074
1638.596722,2.3350825
1638.697728,2.3299996
1638.799734,2.3371157
1638.90174,2.3330494
1639.002746,2.3442317
1639.104752,2.3493146
1639.206757,2.3284748
1639.308763,2.3111929
1639.410769,2.3264416
1639.512775,2.3233919
1639.61478,2.3386405
1639.716786,2.337624
1639.819792,2.328983
1639.921798,2.3305079
1640.023804,2.3193255
1640.12581,2.3188173
1640.227816,2.3172924
1640.329822,2.3040769
1640.431828,2.298994
1640.532833,2.3015354
1640.633839,2.3279665
1640.735845,2.3508395
1640.838851,2.3203421
1640.940857,2.3162758
1641.042862,2.3157675
1641.144868,2.3076349
1641.246874,2.318309
1641.34888,2.321867
1641.450886,2.3010271
1641.552891,2.3193255
1641.654897,2.328983
1641.756903,2.3142426
1641.858909,2.3188173
1641.960915,2.3228836
1642.062921,2.3325411
1642.164927,2.3366074
1642.266933,2.3320328
1642.368938,2.3117012
1642.470944,2.3111929
1642.57195,2.3106846
1642.672956,2.3157675
1642.774962,2.3239001
1642.876967,2.3249167
1642.978973,2.3203421
1643.080979,2.3188173
1643.182985,2.3045851
1643.28499,2.3091597
1643.386996,2.3208504
1643.489002,2.3147509
1643.591008,2.3172924
1643.693014,2.3233919
1643.79502,2.3350825
1643.897026,2.3259333
1644.000032,2.3091597
1644.104037,2.3101763
1644.206043,2.3111929
1644.308049,2.3076349
1644.410055,2.309668
1644.512061,2.3178007
1644.614067,2.3264416
1644.715072,2.3213587
1644.816078,2.3167841
1644.918084,2.3111929
1645.02009,2.3213587
1645.123096,2.3355908
1645.227102,2.3223753
1645.329107,2.3239001
1645.431113,2.3274582
1645.533119,2.321867
1645.635125,2.3223753
1645.737131,2.3152592
1645.839137,2.3172924
1645.941143,2.325425
1646.044148,2.3320328
1646.148154,2.348298
1646.25016,2.3330494
1646.352166,2.3122095
1646.454172,2.3198338
1646.556178,2.3193255
1646.658184,2.3076349
1646.76019,2.3000105
1646.862195,2.3162758
1646.964201,2.3345742
1647.066207,2.3274582
1647.168212,2.3137344
1647.270218,2.3259333
1647.372224,2.3132261
1647.47423,2.3005188
1647.576236,2.309668
1647.678242,2.3162758
1647.780248,2.3122095
1647.882254,2.3213587
1647.984259,2.3167841
1648.087265,2.3117012
1648.191271,2.3213587
1648.293277,2.3111929
1648.395283,2.3152592
1648.497289,2.3264416
1648.599294,2.3223753
1648.7003,2.3223753
1648.802306,2.3269499
1648.904312,2.3091597
1649.007318,2.309668
1649.111324,2.3228836
1649.21333,2.3167841
1649.315335,2.3203421
1649.417341,2.3101763
1649.519347,2.3020437
1649.621353,2.3279665
1649.723359,2.3091597
1649.825365,2.3035686
1649.928371,2.3071266
1650.032376,2.3147509
1650.134382,2.3045851
1650.236388,2.3030603
1650.338394,2.3106846
1650.4404,2.3106846
1650.542406,2.2918779
1650.643412,2.2883199
1650.744417,2.3010271
1650.847423,2.3117012
1650.949429,2.3315245
1651.051435,2.3233919
1651.153441,2.3101763
1651.255446,2.3122095
1651.357452,2.3147509
1651.459458,2.3010271
1651.561464,2.2944193
1651.66347,2.2949276
1651.765476,2.3076349
1651.867481,2.321867
1651.969487,2.3152592
1652.071493,2.3081432
1652.174499,2.3076349
1652.278505,2.30611
1652.379511,2.2944193
1652.481516,2.2969608
1652.583522,2.2878116
1652.684528,2.2944193
1652.786534,2.302552
1652.88854,2.2969608
1652.990546,2.2964525
1653.092551,2.3203421
1653.194557,2.3208504
1653.297563,2.2918779
1653.401569,2.2873033
1653.503575,2.3081432
1653.605581,2.3152592
1653.707587,2.3142426
1653.809593,2.30611
1653.911598,2.30611
1654.013604,2.3056017
1654.11561,2.3066183
1654.218616,2.309668
1654.322622,2.3198338
1654.424628,2.3035686
1654.526634,2.3035686
1654.627639,2.3005188
1654.728645,2.3030603
1654.829651,2.3076349
1654.931657,2.2984857
1655.033662,2.2974691
1655.135668,2.3050934
1655.237674,2.3203421
1655.33968,2.3178007
1655.441686,2.3117012
1655.544692,2.290353
1655.648698,2.2842536
1655.750703,2.2974691
1655.852709,2.309668
1655.954715,2.3167841
1656.056721,2.309668
1656.158727,2.3137344
1656.261733,2.3132261
1656.365739,2.2995022
1656.467744,2.2974691
1656.56875,2.3086515
1656.670756,2.3157675
1656.772762,2.3152592
1656.874768,2.3152592
1656.976774,2.3111929
1657.078779,2.298994
1657.181785,2.2898447
1657.285791,2.3050934
1657.387797,2.2964525
1657.489803,2.2979774
1657.591809,2.3106846
1657.693815,2.3172924
1657.795821,2.3122095
1657.897826,2.2984857
1657.999832,2.2878116
1658.102838,2.2806955
1658.206844,2.290353
1658.30885,2.2939111
1658.410856,2.2878116
